page,revision,anon,comment,parentid,revid,size,timestamp,user,userid
Hillary Rodham Clinton,232,False,rv: restore deleted section,5510980,5511659,7842,2004-08-29 01:25:25,Gamaliel,44846
Hillary Rodham Clinton,233,False,/* First Lady of the United States */  NPOV,5511659,5511725,7844,2004-08-29 02:15:41,Wolfman,90394
Hillary Rodham Clinton,234,False,/* Future presidential bid? */  denied? use stated instead; it's not an accusation,5511725,5511754,7853,2004-08-29 02:18:59,Wolfman,90394
Hillary Rodham Clinton,235,False,/* Future presidential bid? */  given clues? got a reference?  this is more NPOV,5511754,5511848,7832,2004-08-29 02:20:44,Wolfman,90394
Hillary Rodham Clinton,236,False,/* Writings */ re-organize.,5511848,5511902,7919,2004-08-29 02:26:56,Wolfman,90394
Hillary Rodham Clinton,237,False,"/* Quotations */  quotations section really ought to go & ref wikiquote, but how does an off-hand remark she apologized for rate being 1 of 4 quotes included?",5511902,5511922,7672,2004-08-29 02:30:01,Wolfman,90394
Hillary Rodham Clinton,238,False,/* Further reading */  living history,5511922,5512008,7728,2004-08-29 02:31:12,Wolfman,90394
Hillary Rodham Clinton,239,False,/* Future presidential bid? */  what does supposed popularity of Bush have to do with a future run?,5512008,5526639,7645,2004-08-29 02:37:13,Wolfman,90394
Hillary Rodham Clinton,240,True,/* U.S. Senator */,5526639,5526824,7711,2004-08-29 20:41:10,207.191.194.13,0
Hillary Rodham Clinton,241,True,/* First Lady of the United States */,5526824,5526899,7822,2004-08-29 20:49:06,207.191.194.13,0
Hillary Rodham Clinton,242,True,/* Quotations */,5526899,5526923,7887,2004-08-29 20:52:12,207.191.194.13,0
Hillary Rodham Clinton,243,False,Reverted edits by 207.191.194.13 to last version by Wolfman,5526923,5555059,7645,2004-08-29 20:53:15,Meelar,31618
Hillary Rodham Clinton,244,False,,5555059,5558066,7986,2004-08-31 01:47:38,SFontaine,57248
Hillary Rodham Clinton,245,False,/* Quotations */  cut Ghandi.  see previous edit summary for logic,5558066,5559052,7910,2004-08-31 04:57:52,Wolfman,90394
Hillary Rodham Clinton,246,False,quotes in wikiquote,5559052,5597639,7133,2004-08-31 06:10:35,Jiang,10049
Hillary Rodham Clinton,247,True,/* External links */,5597639,5597651,7136,2004-09-01 23:53:08,208.55.254.110,0
Hillary Rodham Clinton,248,True,,5597651,5597656,7137,2004-09-01 23:54:06,208.55.254.110,0
Hillary Rodham Clinton,249,True,,5597656,5636031,7136,2004-09-01 23:54:31,208.55.254.110,0
Hillary Rodham Clinton,250,True,,5636031,5636059,7140,2004-09-03 20:12:57,24.81.199.249,0
Hillary Rodham Clinton,251,False,Reverted edits by 24.81.199.249 to last version by 208.55.254.110,5636059,5651221,7136,2004-09-03 20:14:36,Crimmer,80850
Hillary Rodham Clinton,252,True,,5651221,5651331,7136,2004-09-04 13:37:00,210.187.136.199,0
Hillary Rodham Clinton,253,True,/* References */,5651331,5651356,7136,2004-09-04 13:45:56,210.187.136.199,0
Hillary Rodham Clinton,254,True,/* Further reading */,5651356,5651409,7136,2004-09-04 13:47:56,210.187.136.199,0
Hillary Rodham Clinton,255,True,/* Further reading */,5651409,5655606,7145,2004-09-04 13:52:05,210.187.136.204,0
Hillary Rodham Clinton,256,False,revert due to idiot vandalism,5655606,5661285,7136,2004-09-04 18:31:54,Gamaliel,44846
Hillary Rodham Clinton,257,False,/* Future presidential bid? */,5661285,5663214,7279,2004-09-04 23:57:45,Radicalsubversiv,7496
Hillary Rodham Clinton,258,False,rv to Gamaliel; speculative and POV,5663214,5666352,7136,2004-09-05 02:10:16,Wolfman,90394
Hillary Rodham Clinton,259,False,"revert - the whole section is speculative, and the phrasing is NPOV (""could be seen as"")",5666352,5682521,7279,2004-09-05 06:00:50,Radicalsubversiv,7496
Hillary Rodham Clinton,260,False,/* Future presidential bid? */  wording tweak,5682521,5698353,7261,2004-09-06 01:05:45,Wolfman,90394
Hillary Rodham Clinton,261,False,/* External links */ wikiquote,5698353,5740552,7214,2004-09-06 19:02:56,Wolfman,90394
Hillary Rodham Clinton,262,True,revert,5740552,5740622,7145,2004-09-08 15:11:26,210.187.136.195,0
Hillary Rodham Clinton,263,False,Reverted edits by 210.187.136.195 to last version by Wolfman,5740622,5744019,7214,2004-09-08 15:15:21,Lupo,34978
Hillary Rodham Clinton,264,True,,5744019,5744113,40,2004-09-08 18:24:43,81.196.182.162,0
Hillary Rodham Clinton,265,False,Reverted edits by 81.196.182.162 to last version by Lupo,5744113,5744152,7214,2004-09-08 18:29:10,Diberri,35331
Hillary Rodham Clinton,266,True,,5744152,5744181,27,2004-09-08 18:30:53,81.196.182.162,0
Hillary Rodham Clinton,267,False,Reverted edits by 81.196.182.162 to last version by Diberri,5744181,5744226,7214,2004-09-08 18:32:15,Diberri,35331
Hillary Rodham Clinton,268,True,,5744226,5744240,14,2004-09-08 18:34:08,66.68.170.24,0
Hillary Rodham Clinton,269,False,Reverted edits by 66.68.170.24 to last version by Diberri,5744240,5744259,7214,2004-09-08 18:34:54,Grunt,73738
Hillary Rodham Clinton,270,True,,5744259,5744280,28,2004-09-08 18:35:54,66.68.170.24,0
Hillary Rodham Clinton,271,False,Reverted edits by 66.68.170.24 to last version by Grunt,5744280,5765055,7214,2004-09-08 18:37:08,Grunt,73738
Hillary Rodham Clinton,272,True,,5765055,5765516,7505,2004-09-09 17:13:59,207.127.241.2,0
Hillary Rodham Clinton,273,False,moved wikiquote box,5765516,5765839,7499,2004-09-09 17:43:25,Gamaliel,44846
Hillary Rodham Clinton,274,False,added early life and education as well as early career information,5765839,5766337,8744,2004-09-09 18:04:22,Kaisershatner,89179
Hillary Rodham Clinton,275,False,"/* Early Life, Education, and Early Career */ lowercase",5766337,5783873,8737,2004-09-09 18:31:33,Diberri,35331
Hillary Rodham Clinton,276,True,,5783873,5783946,8904,2004-09-10 15:12:07,209.173.1.110,0
Hillary Rodham Clinton,277,False,Reverted edits by 209.173.1.110 to last version by Diberri,5783946,5789135,8737,2004-09-10 15:16:57,Texture,31280
Hillary Rodham Clinton,278,False,added detail about work at the Rose Law Firm and relevance to later scandal hopefully without POV!,5789135,5795476,10015,2004-09-10 19:49:41,Kaisershatner,89179
Hillary Rodham Clinton,279,True,/* Future presidential bid? */,5795476,5825403,10019,2004-09-11 02:16:48,70.64.188.255,0
Hillary Rodham Clinton,280,False,Guanaco - robot: <br> -> <br />,5825403,5832181,10027,2004-09-12 09:55:26,Guanabot,82928
Hillary Rodham Clinton,281,False,the investigations are in the text.  the introduction only briefly states who she is.  investigations not central to who she is,5832181,5833323,9666,2004-09-12 16:56:58,Wolfman,90394
Hillary Rodham Clinton,282,False,/* First Lady of the United States */  reorganize a bit; restore deleted sentence; cut silly & tasteless smear about marriage,5833323,5834251,9447,2004-09-12 17:20:12,Wolfman,90394
Hillary Rodham Clinton,283,False,"/* First Lady of the United States */ that ""smear"" is a prominent criticism that belongs in the article",5834251,5835195,9719,2004-09-12 17:56:20,Meelar,31618
Hillary Rodham Clinton,284,False,/* First Lady of the United States */  added a few more prominent smears to support smear about sham marriage.  these are important & prominent & all belong in the 'First Lady section'.,5835195,5837173,10131,2004-09-12 18:41:06,Wolfman,90394
Hillary Rodham Clinton,285,False,/* First Lady of the United States */  cut POV section irrelevant to First Lady that was essentially unsourced or unsubstantiated  anyway,5837173,5872781,9418,2004-09-12 20:04:53,Wolfman,90394
Hillary Rodham Clinton,286,True,,5872781,5872804,7144,2004-09-14 07:37:40,210.187.136.208,0
Hillary Rodham Clinton,287,True,,5872804,5872857,6814,2004-09-14 07:39:37,210.187.136.208,0
Hillary Rodham Clinton,288,True,,5872857,5872903,6821,2004-09-14 07:43:35,210.187.136.221,0
Hillary Rodham Clinton,289,False,rv vandalism,5872903,5873173,9418,2004-09-14 07:46:30,Wolfman,90394
Hillary Rodham Clinton,290,False,"use picture of hillary in her role as first lady in the 'first lady' section, rather than one of bill giving speech",5873173,5873330,9368,2004-09-14 08:08:28,Wolfman,90394
Hillary Rodham Clinton,291,False,/* First Lady of the United States */ thumb --> frame,5873330,5951233,9369,2004-09-14 08:19:53,Wolfman,90394
Hillary Rodham Clinton,292,False,,5951233,5985330,9435,2004-09-17 19:36:36,Wilfried Derksen,42636
Hillary Rodham Clinton,293,True,,5985330,5985366,9472,2004-09-19 07:49:57,68.71.113.225,0
Hillary Rodham Clinton,294,False,revert vandalism,5985366,6014014,9435,2004-09-19 07:52:23,Radicalsubversiv,7496
Hillary Rodham Clinton,295,False,"added detail on Senate race, more links",6014014,6014378,12381,2004-09-20 14:49:13,Kaisershatner,89179
Hillary Rodham Clinton,296,False,/* U.S. Senator */  copyedit & remove detail on jewish vote issues.  a long paragraph on a single minor campaign squabble is excessive for a bio on hillary.  perhaps need a subarticle on the campaign.,6014378,6014606,11428,2004-09-20 15:06:19,Wolfman,90394
Hillary Rodham Clinton,297,False,/* U.S. Senator */  copyedit new square,6014606,6063409,11241,2004-09-20 15:17:14,Wolfman,90394
Hillary Rodham Clinton,298,False,/* Senate Race */  +cat,6063409,6087347,11283,2004-09-22 08:28:30,Wolfman,90394
Hillary Rodham Clinton,299,True,,6087347,6168036,11283,2004-09-23 03:25:35,64.200.52.166,0
Hillary Rodham Clinton,300,False,-bad cat,6168036,6215060,11216,2004-09-26 17:33:41,Quadell,57108
Hillary Rodham Clinton,301,False,+Codename,6215060,6216943,11285,2004-09-28 16:12:44,Calmypal,29184
Hillary Rodham Clinton,302,False,rv; See comments on other pages.,6216943,6361650,11216,2004-09-28 17:54:50,Golbez,51464
Hillary Rodham Clinton,303,False,Andre Engels - robot  Adding:ja,6361650,6412552,11309,2004-10-05 18:45:34,Robbot,25261
Hillary Rodham Clinton,304,True,/* Writings */,6412552,6412587,11409,2004-10-07 20:33:09,68.127.151.142,0
Hillary Rodham Clinton,305,True,"/* Early life, education, and career */",6412587,6432205,11476,2004-10-07 20:34:40,68.127.151.142,0
Hillary Rodham Clinton,306,True,,6432205,6432353,10829,2004-10-08 17:28:44,168.221.143.68,0
Hillary Rodham Clinton,307,False,rv vandalism,6432353,6585875,11476,2004-10-08 17:36:38,Deh,84476
Hillary Rodham Clinton,308,False,+ pl:,6585875,6630846,11506,2004-10-14 23:53:57,Balcer,62689
Hillary Rodham Clinton,309,True,Added Dick Morris link,6630846,6630863,11548,2004-10-16 20:38:13,24.252.96.154,0
Hillary Rodham Clinton,310,True,"Changed ""Morris, Dick"" to ""Dick Morris"" so the link would work",6630863,6739182,11547,2004-10-16 20:38:58,24.252.96.154,0
Hillary Rodham Clinton,311,False,"/* Further reading */ standardize references format, link author names",6739182,6795505,11662,2004-10-20 23:56:06,Eloquence,52
Hillary Rodham Clinton,312,False,/* First Lady of the United States */,6795505,6798247,11681,2004-10-23 12:25:51,Nickshanks,20152
Hillary Rodham Clinton,313,False,/* First Lady of the United States */,6798247,6867669,11670,2004-10-23 15:15:37,Wolfman,90394
Hillary Rodham Clinton,314,False,Added Hugh-Clinton Pardon Controversy,6867669,6994282,11843,2004-10-26 04:16:58,Zenosparadox,122317
Hillary Rodham Clinton,315,False,wikify Al Gore and Chelsea Clinton,6994282,7044572,11851,2004-10-30 23:06:33,Redjar,12292
Hillary Rodham Clinton,316,True,/* Future presidential bid? */,7044572,7044584,11911,2004-11-02 01:02:40,172.131.150.253,0
Hillary Rodham Clinton,317,True,/* Future presidential bid? */,7044584,7044658,11917,2004-11-02 01:03:22,172.131.150.253,0
Hillary Rodham Clinton,318,True,/* Future presidential bid? */,7044658,7044701,12179,2004-11-02 01:06:43,172.131.150.253,0
Hillary Rodham Clinton,319,True,/* Future presidential bid? */,7044701,7045623,12269,2004-11-02 01:08:12,172.131.150.253,0
Hillary Rodham Clinton,320,False,rv to last version by Redjar,7045623,7066795,11851,2004-11-02 01:55:55,Gamaliel,44846
Hillary Rodham Clinton,321,True,/* Writings */,7066795,7066809,11896,2004-11-03 03:41:19,66.176.137.135,0
Hillary Rodham Clinton,322,True,/* Writings */,7066809,7066818,11851,2004-11-03 03:42:02,66.176.137.135,0
Hillary Rodham Clinton,323,True,/* Future presidential bid? */,7066818,7066915,11906,2004-11-03 03:42:29,66.176.137.135,0
Hillary Rodham Clinton,324,False,/* Future presidential bid? */  rm vandalism,7066915,7073532,11851,2004-11-03 03:48:43,Gamaliel,44846
Hillary Rodham Clinton,325,True,nl,7073532,7074795,11881,2004-11-03 11:20:44,145.8.224.69,0
Hillary Rodham Clinton,326,True,,7074795,7075240,13248,2004-11-03 12:36:34,69.27.252.245,0
Hillary Rodham Clinton,327,False,vandalism. revert to last edit by 145.8.224.69,7075240,7075887,11881,2004-11-03 13:00:49,Christopher Sundita,19965
Hillary Rodham Clinton,328,True,"/* Early life, education, and career */",7075887,7076031,11905,2004-11-03 13:36:12,69.27.252.245,0
Hillary Rodham Clinton,329,False,the Hillary/Hilary thing,7076031,7078725,12279,2004-11-03 13:44:03,Christofurio,49935
Hillary Rodham Clinton,330,True,/* Future presidential bid? */,7078725,7080510,12239,2004-11-03 17:31:11,24.111.55.29,0
Hillary Rodham Clinton,331,True,"/* Early life, education, and career */",7080510,7094451,12215,2004-11-03 19:41:13,82.41.36.2,0
Hillary Rodham Clinton,332,True,"/* Early life, education, and career */",7094451,7106106,12213,2004-11-04 10:40:23,193.216.140.186,0
Hillary Rodham Clinton,333,True,/* Future presidential bid? */,7106106,7115260,12212,2004-11-04 20:54:34,68.126.120.205,0
Hillary Rodham Clinton,334,False,/* Writings */,7115260,7156132,12212,2004-11-05 03:18:44,Infocidal,99999
Hillary Rodham Clinton,335,True,da:,7156132,7157817,12235,2004-11-06 12:58:18,80.196.216.46,0
Hillary Rodham Clinton,336,False,"/* Early life, education, and career */  give me a break.  what does this undocumented purported gotcha have to do with an encyclopedia article on clinton, even if true?",7157817,7157854,11828,2004-11-06 14:20:56,Wolfman,90394
Hillary Rodham Clinton,337,False,"/* Early life, education, and career */  hometown",7157854,7186924,11874,2004-11-06 14:22:42,Wolfman,90394
Hillary Rodham Clinton,338,False,,7186924,7191935,11961,2004-11-07 13:46:20,Whyerd,102071
Hillary Rodham Clinton,339,False,mv link to external links,7191935,7318117,11979,2004-11-07 17:39:48,Gamaliel,44846
Hillary Rodham Clinton,340,False,,7318117,7469085,12030,2004-11-11 00:21:03,Jengod,12028
Hillary Rodham Clinton,341,True,/* Future presidential bid? */,7469085,7469124,12586,2004-11-15 00:30:18,172.194.35.195,0
Hillary Rodham Clinton,342,True,/* Future presidential bid? */,7469124,7512208,12587,2004-11-15 00:31:11,172.194.35.195,0
Hillary Rodham Clinton,343,False,/* First Lady of the United States */,7512208,7527441,12591,2004-11-16 03:41:22,Gulfstorm75,128124
Hillary Rodham Clinton,344,True,/* Future presidential bid? */,7527441,7595996,12498,2004-11-16 16:51:27,172.146.86.73,0
Hillary Rodham Clinton,345,True,/* External links */,7595996,7608602,12393,2004-11-18 00:30:07,138.92.177.231,0
Hillary Rodham Clinton,346,True,Interwiki,7608602,7617468,12453,2004-11-18 11:19:26,83.129.179.247,0
Hillary Rodham Clinton,347,False,,7617468,7622392,36,2004-11-18 19:19:43,JasonBux,130199
Hillary Rodham Clinton,348,False,,7622392,51944052,12453,2004-11-18 19:20:21,JasonBux,130199
Hillary Rodham Clinton,349,False,,51944052,51944053,12459,2004-11-18 19:22:18,JasonBux,130199
Hillary Rodham Clinton,350,False,/* Future presidential bid? */  removed litany of pointless speculation about what she might or might not do or where she may or may not move.  this is not a gossip sheet. kept main point material.,51944053,51944054,11877,2004-11-18 21:17:47,Wolfman,90394
Hillary Rodham Clinton,351,False,,51944054,51944055,11892,2004-11-18 21:19:19,Wolfman,90394
Hillary Rodham Clinton,352,False,rv cut and paste page move,51944055,51944056,29,2004-11-18 22:20:53,RickK,13800
Hillary Rodham Clinton,353,False,Reverted edits by [[Special:Contributions/JasonBux|JasonBux]] to last version by 83.129.179.247,51944056,7651043,12453,2004-11-18 22:21:21,RickK,13800
Hillary Rodham Clinton,354,True,,7651043,7651097,12453,2004-11-19 17:25:16,66.99.246.226,0
Hillary Rodham Clinton,355,True,,7651097,7651121,1517,2004-11-19 17:26:06,66.99.246.226,0
Hillary Rodham Clinton,356,False,Reverted edits by [[Special:Contributions/66.99.246.226|66.99.246.226]] to last version by RickK,7651121,7755944,12453,2004-11-19 17:27:16,Evercat,10109
Hillary Rodham Clinton,357,False,"/* Early life, education, and career */",7755944,7755987,12608,2004-11-22 18:18:47,Xinoph,47982
Hillary Rodham Clinton,358,False,"/* Early life, education, and career */",7755987,7925813,12650,2004-11-22 18:20:44,Xinoph,47982
Hillary Rodham Clinton,359,True,/* Future presidential bid? */,7925813,7927605,12649,2004-11-28 11:56:09,24.86.194.90,0
Hillary Rodham Clinton,360,False,/* U.S. Senator */ improved hasidic link (before it lead to a disambiguation page),7927605,7941474,12657,2004-11-28 13:51:32,NJC,125365
Hillary Rodham Clinton,361,False,redirect bypassed,7941474,7955568,12668,2004-11-29 01:15:10,Davidcannon,36171
Hillary Rodham Clinton,362,True,/* First Lady of the United States */,7955568,8014904,12663,2004-11-29 13:29:05,69.141.225.52,0
Hillary Rodham Clinton,363,True,/* First Lady of Arkansas */,8014904,8029210,12657,2004-12-01 12:58:10,156.12.30.61,0
Hillary Rodham Clinton,364,True,/* Future presidential bid? */,8029210,8029317,12366,2004-12-01 21:28:21,172.155.73.122,0
Hillary Rodham Clinton,365,True,/* Future presidential bid? */,8029317,8029709,12362,2004-12-01 21:30:56,172.155.73.122,0
Hillary Rodham Clinton,366,False,Reverted edits by [[Special:Contributions/172.155.73.122|172.155.73.122]] to last version by 156.12.30.61,8029709,8083089,12657,2004-12-01 21:43:01,Jpgordon,96897
Hillary Rodham Clinton,367,True,/* First Lady of the United States */,8083089,8083120,12696,2004-12-03 15:22:26,64.222.45.119,0
Hillary Rodham Clinton,368,False,Reverted edits by [[Special:Contributions/64.222.45.119|64.222.45.119]] to last version by Jpgordon,8083120,8083341,12657,2004-12-03 15:23:34,Ahoerstemeier,7580
Hillary Rodham Clinton,369,True,/* Writings */,8083341,8083402,12657,2004-12-03 15:31:41,64.222.45.119,0
Hillary Rodham Clinton,370,True,/* Further reading */,8083402,8083588,12657,2004-12-03 15:33:43,64.222.45.119,0
Hillary Rodham Clinton,371,False,Revert. Hmmm...ISBN number vandalism. I guess now I've seen it all.,8083588,8166387,12657,2004-12-03 15:40:00,Ferkelparade,42389
Hillary Rodham Clinton,372,True,,8166387,8166450,12685,2004-12-06 01:47:52,208.48.205.238,0
Hillary Rodham Clinton,373,False,Reverted edits by [[Special:Contributions/208.48.205.238|208.48.205.238]] to last version by Ferkelparade,8166450,8316583,12657,2004-12-06 01:49:29,Everyking,44020
Hillary Rodham Clinton,374,False,/* Writings */ Grammys!,8316583,8327031,12887,2004-12-11 00:55:07,Tregoweth,7402
Hillary Rodham Clinton,375,False,/* Senate Race */,8327031,8327072,12911,2004-12-11 08:21:42,Jasenlee,36654
Hillary Rodham Clinton,376,False,/* Senate Race */,8327072,8434453,12928,2004-12-11 08:25:19,Jasenlee,36654
